,invernaderoVirtualId,semana,semanaN,budget,pronosticoOneWeek,pronosticoThreeWeek,pronosticoFiveWeek,kgSemanal,kgDiario,kgReal,packout,calif_packout,calif_5Wvsreal,calif_3Wvsreal,calif_1Wvsreal,calif_SemanalvsReal,calif_DiariovsReal,calificacionFinal
1237,28,2021-01-11 06:00:00,2-2021,0.5,,,,0.7772359034075084,0.8404992908941661,0.9488843052690793,-0.008979527310094063,0.0,,,,1.23,1.33,
1238,28,2021-01-18 06:00:00,3-2021,0.5,,,,0.8305932260435381,0.8853576145738813,0.9982373898368648,0.0011721391539559697,0.0,,,,1.25,1.33,
1239,28,2021-01-25 06:00:00,4-2021,0.65,,,,0.846116453062807,0.7471028255767338,0.7657603600225014,-0.005534061413389491,0.0,,,,1.34,1.46,
1240,28,2021-02-01 06:00:00,5-2021,0.7,,,,0.6943878379451058,0.6416495211391484,0.5648978061128821,0.0,0.0,,,,1.16,1.3,
1241,28,2021-02-08 06:00:00,6-2021,0.8,,,,0.5953665656490388,0.7179420350473703,0.7273204575285955,0.11998556254511704,0.0,,,,1.23,1.48,
1242,28,2021-02-15 06:00:00,7-2021,0.85,,,,0.6919354063675223,0.8758676029968635,0.9767110444402776,-0.08934879434802641,0.0,,,,1.06,1.35,
1243,28,2021-02-22 06:00:00,8-2021,0.9,,,,0.8029891012459849,0.8547948497134676,0.9196699793737109,0.0,0.0,,,,1.31,1.39,
1244,28,2021-03-01 06:00:00,9-2021,0.85,,,,0.8371735067312368,0.8720557361783717,1.1057566097881117,0.0,0.0,,,,1.14,1.18,
1245,28,2021-03-08 06:00:00,10-2021,0.8,,,,0.8083535627467721,0.8616515998509549,1.0401650103131446,0.0,0.0,,,,1.17,1.24,
1246,28,2021-03-15 06:00:00,11-2021,0.75,,,,0.8680097443503293,0.8408844398393815,0.9459966247890493,0.0,0.0,,,,1.38,1.33,
1247,28,2021-03-22 06:00:00,12-2021,0.75,,,,0.8296616504992627,0.8023101675157703,0.8585411588224264,0.0,0.0,,,,1.45,1.4,
1248,28,2021-03-29 06:00:00,13-2021,0.7,,,,0.7630280060634279,0.7091672056354212,0.7684605287830489,0.0,0.0,,,,1.49,1.38,
1249,28,2021-04-05 06:00:00,14-2021,0.7,,,,0.6976491409741707,0.7586934408094106,0.8281642602662667,0.0,0.0,,,,1.26,1.37,
1250,28,2021-04-12 06:00:00,15-2021,0.75,,,,0.7329650366788074,0.6553569739716396,0.6120007500468779,0.0,0.0,,,,1.2,1.39,
1251,28,2021-04-19 06:00:00,16-2021,0.75,,,,0.6392765494918642,0.5284686142466076,0.5905119069941871,0.0,0.0,,,,1.38,1.34,
1252,28,2021-04-26 06:00:00,17-2021,0.75,,,,0.8007518646487822,0.4003759323243911,0.48434277142321397,0.0,0.0,,,,0.52,1.24,
1253,28,2021-05-03 06:00:00,18-2021,0.75,,,,0.5016407275454716,0.432448903056441,0.469379336208513,0.0,0.0,,,,1.4,1.38,
1254,29,2023-07-10 06:00:00,28-2023,0.78,0.35,0.35,,0.3122119473105171,0.32261901222086764,0.5819630697868038,-0.6255875740854282,0.0,,0.38,0.89,0.8,0.83,3.46
1255,29,2023-07-17 06:00:00,29-2023,1.0,0.5,0.35,0.5,0.7708120129626541,0.7065776785490996,0.696708394041212,-0.012974264862788614,0.0,0.45,0.01,1.59,1.34,1.48,4.9399999999999995
1256,29,2023-07-24 06:00:00,30-2023,1.12,0.8,0.5,0.5,0.7773284600396053,0.577443998886564,0.6213909785614463,0.026653268255335434,0.0,0.57,0.85,2.04,1.12,1.39,5.819999999999999
1257,29,2023-07-31 06:00:00,31-2023,1.12,0.8,0.6,0.5,0.6503189598802578,0.8185048977803244,0.8775237132407601,0.07241122255353755,0.0,0.18,0.6,2.37,1.11,1.4,6.07
1258,29,2023-08-07 06:00:00,32-2023,1.12,0.8,0.9,0.6,0.7628689913113229,0.9087115925914288,1.2952335642710595,0.053053259871441695,0.0,0.0,0.63,1.0,0.88,1.05,4.1899999999999995
1259,29,2023-08-14 06:00:00,33-2023,1.12,0.83,0.9,0.7,0.8167103291584833,1.0927814263388156,1.114596651898546,-0.09678538081899427,0.0,0.31,0.86,1.72,1.1,1.47,5.8999999999999995
1260,29,2023-08-21 06:00:00,34-2023,1.12,0.9,0.9,0.9,0.9951755820522732,1.0963798785321655,1.0692813178317624,-0.03829148243930925,0.0,0.61,0.91,2.13,1.4,1.46,6.62
1261,29,2023-08-28 06:00:00,35-2023,1.05,0.9,0.8,1.0,0.9196623071840107,0.8810210337729177,0.8684546995331688,0.0,0.0,0.65,1.03,2.53,1.41,1.48,7.07
1262,29,2023-09-04 06:00:00,36-2023,0.99,0.9,0.9,0.85,0.83561643945629,0.850276376990611,0.8923017454134579,0.05708287513745876,0.0,0.71,1.12,2.6,1.4,1.43,7.23
1263,29,2023-09-11 06:00:00,37-2023,0.99,0.9,0.95,0.85,0.8063401281774025,0.8495369207583348,0.8798132675210372,-0.05789313596268884,0.0,0.72,1.04,2.57,1.37,1.45,7.1
1264,29,2023-09-18 06:00:00,38-2023,0.99,0.8,0.85,0.9,0.8304248426676455,0.9615445546678001,1.0362463203591925,0.0,0.0,0.64,0.88,1.85,1.2,1.39,6.029999999999999
1265,29,2023-09-25 06:00:00,39-2023,0.99,0.8,0.85,0.85,0.9293027499306636,0.914551912630177,0.9308376200529274,0.0,0.0,0.68,1.02,2.2,1.5,1.47,6.8999999999999995
1266,29,2023-10-02 06:00:00,40-2023,0.94,0.75,0.75,0.85,0.8914646002103055,1.0548997769155282,1.128155570753174,0.0,0.0,0.5,0.56,1.3,1.19,1.4,5.05
1267,29,2023-10-09 06:00:00,41-2023,0.94,0.85,0.75,0.8,0.9311188150518744,0.9611549058599993,1.0233118253991853,0.0,0.0,0.54,0.72,2.09,1.36,1.41,6.26
1268,29,2023-10-16 06:00:00,42-2023,0.88,0.85,0.75,0.75,0.8860492764683289,0.6007113738768332,0.5862448336356338,0.0,0.0,0.59,0.88,1.81,0.73,1.46,5.38
1269,29,2023-10-23 06:00:00,43-2023,0.87,0.85,0.8,0.75,0.901351431714787,0.9160075525556778,0.730784098004817,0.0,0.0,0.73,1.03,2.26,1.15,1.12,6.19
1270,29,2023-10-30 06:00:00,44-2023,0.82,0.8,0.8,0.75,0.6086244718659987,0.7752716486864507,0.7105646576075645,0.0,0.0,0.71,1.0,2.33,1.28,1.36,6.62
1271,29,2023-11-06 06:00:00,45-2023,0.68,0.75,0.8,0.75,0.5816161102397713,0.37592260783790094,0.3670720466236508,0.0,0.0,0.37,0.52,1.28,0.62,1.46,4.28
1272,29,2023-11-13 06:00:00,46-2023,0.63,0.7,0.75,0.75,0.40236743572207867,0.46589913609924904,0.612113823555648,0.0,0.0,0.61,0.92,2.3,0.99,1.14,6.079999999999999
1273,29,2023-11-20 06:00:00,47-2023,0.62,0.6,0.7,0.7,0.6070316977143189,0.4093934705515174,0.40486455948380956,0.0,0.0,0.43,0.65,1.77,0.75,1.48,5.140000000000001
1274,29,2023-11-27 06:00:00,48-2023,0.61,0.6,0.65,0.7,0.4142933036355144,0.5071521475538193,0.7260265826172282,0.0,0.0,0.72,0.99,2.07,0.86,1.05,5.58
1275,29,2023-12-04 06:00:00,49-2023,0.61,0.5,0.6,0.7,0.508128938019468,0.4184591254277972,0.4709345544289495,0.0,0.0,0.5,0.88,2.47,1.38,1.33,6.640000000000001
1276,29,2023-12-11 06:00:00,50-2023,0.61,0.5,0.6,0.65,0.4525266891092512,0.3834971941603823,0.3707293865778597,0.0,0.0,0.43,0.7,1.95,1.17,1.45,5.7299999999999995
1277,29,2023-12-18 06:00:00,51-2023,0.61,0.55,0.55,0.65,0.553327442653522,0.5682822384009144,0.6054830364841961,0.0,0.0,0.7,1.01,2.36,1.37,1.41,6.89
1278,29,2023-12-25 06:00:00,52-2023,0.61,0.55,0.55,0.65,0.5342497380742908,0.3561664920495271,0.3812851238440724,0.0,0.0,0.44,0.78,1.82,0.9,1.4,5.37
1279,29,2024-01-01 06:00:00,1-2024,0.65,0.6,0.6,0.6,0.48412501296092303,0.38143182839345446,0.39865005500877165,0.0,0.0,0.5,0.75,1.74,1.18,1.44,5.57
1280,29,2024-01-08 06:00:00,2-2024,0.71,0.6,0.6,0.6,0.47135262684663076,0.47135262684663076,0.5587999167434807,0.0,0.0,0.7,1.05,2.44,1.27,1.27,6.619999999999999
1281,29,2024-01-15 06:00:00,3-2024,0.73,0.6,0.65,0.65,0.5364711188248258,0.5364711188248258,0.5524962088549256,0.0,0.0,0.64,0.96,2.42,1.46,1.46,6.87
1282,29,2024-01-22 06:00:00,4-2024,0.88,0.55,0.65,0.65,0.5055132158521923,0.5203812516125509,0.6006065832119176,0.0,0.0,0.69,1.04,2.38,1.26,1.3,6.489999999999999
1283,29,2024-01-29 06:00:00,5-2024,0.85,0.55,0.65,0.6,0.5568046197885516,0.44544369583084126,0.5133061758496625,0.0,0.0,0.64,0.89,2.45,1.37,1.3,6.46
1284,29,2024-02-05 06:00:00,6-2024,0.88,0.5,0.55,0.65,0.5089650037587788,0.5389041216269423,0.587850495078945,0.0,0.0,0.68,1.05,2.16,1.3,1.38,6.39
1285,29,2024-02-12 06:00:00,7-2024,0.85,0.55,0.6,0.6,0.5579446612366601,0.3794023696409288,0.3307067883797687,0.0,0.0,0.41,0.62,1.58,0.47,1.28,4.24
1286,29,2024-02-19 06:00:00,8-2024,0.92,0.6,0.6,0.6,0.40277468789184523,0.4171594981736969,0.3917813921679403,0.0,0.0,0.49,0.73,1.71,1.46,1.4,5.619999999999999
1287,29,2024-02-26 06:00:00,9-2024,0.9,0.5,0.55,0.65,0.4280204575760455,0.4137531089901773,0.4934732835776516,0.0,0.0,0.57,1.01,2.59,1.3,1.26,6.569999999999999
1288,29,2024-03-04 06:00:00,10-2024,0.85,0.4,0.6,0.6,0.46258672386136934,0.5408706309763703,0.6554369480538789,0.0,0.0,0.68,1.02,0.95,1.06,1.24,4.85
1289,29,2024-03-11 06:00:00,11-2024,0.75,0.45,0.4,0.6,0.4854061189565332,0.409128014549078,0.443668044363831,0.0,0.0,0.55,1.0,2.59,1.36,1.38,6.77
1290,29,2024-03-18 06:00:00,12-2024,0.61,0.5,0.5,0.6,0.47462162885433085,0.4333501828669977,0.46962623769736256,0.0,0.0,0.59,1.06,2.47,1.48,1.38,6.97
1291,29,2024-03-25 06:00:00,13-2024,0.61,0.5,0.45,0.3,0.4930089477926722,0.45075103798187166,0.6108055068240611,0.2349333073702658,0.0,0.0,0.72,2.04,1.21,1.11,5.83
1292,29,2024-04-01 06:00:00,14-2024,0.54,,0.0,0.0,,,,,,,,,,,
1293,29,2024-04-08 06:00:00,15-2024,0.54,,0.0,0.0,,,,,,,,,,,
1294,29,2024-04-15 06:00:00,16-2024,0.48,,,0.0,,,,,,,,,,,
1295,29,2024-04-22 06:00:00,17-2024,0.41,,,0.0,,,,,,,,,,,
1296,30,2024-01-08 06:00:00,2-2024,0.15,0.15,0.2,0.5,0.11161492849668643,0.07440995233112428,0.07911870712707825,0.0,0.0,0.12,0.45,1.38,0.88,1.41,4.52
1297,30,2024-01-15 06:00:00,3-2024,0.25,0.3,0.3,0.6,0.3705559700888475,0.24536814235612875,0.27479362864783163,0.0,0.0,0.34,1.03,2.4,0.98,1.34,6.43
1298,30,2024-01-22 06:00:00,4-2024,0.41,0.35,0.5,0.5,0.4363277211637867,0.5468021867350434,0.6272526450412743,0.0,0.0,0.56,0.84,0.55,1.04,1.31,4.09
1299,30,2024-01-29 06:00:00,5-2024,0.52,0.5,0.5,0.6,0.6400537194298718,0.7086309036545008,0.8043832112545053,0.0,0.0,0.49,0.44,1.03,1.19,1.32,4.32
1300,30,2024-02-05 06:00:00,6-2024,0.69,0.6,0.5,0.5,0.7898571036020536,0.6718324789258847,0.7684571561446344,0.0,0.0,0.35,0.52,1.89,1.46,1.31,5.84
1301,30,2024-02-12 06:00:00,7-2024,0.88,0.75,0.7,0.6,0.6023535903271481,0.7529419879089351,0.7316009766306244,0.0,0.0,0.59,1.07,2.56,1.24,1.46,6.95
1302,30,2024-02-19 06:00:00,8-2024,0.88,0.7,0.7,0.6,0.7351872559278333,0.5648389893104084,0.6280083711196373,0.0,0.0,0.71,1.01,2.36,1.24,1.35,6.5
1303,30,2024-02-26 06:00:00,9-2024,0.88,0.78,0.85,0.65,0.7187506393357794,0.8759773416904811,0.9593651900941751,0.0,0.0,0.39,0.98,2.02,1.12,1.37,6.170000000000001
1304,30,2024-03-04 06:00:00,10-2024,0.88,0.8,0.75,0.65,0.8868081589105821,0.90472347525221,0.9165213347285199,0.0,0.0,0.44,0.88,2.24,1.45,1.48,6.77
1305,30,2024-03-11 06:00:00,11-2024,0.88,0.9,0.8,0.8,0.8639705487722685,0.9664000468225892,1.0519707010812696,0.0,0.0,0.51,0.77,2.18,1.23,1.38,6.16
1306,30,2024-03-18 06:00:00,12-2024,0.87,0.92,0.78,0.8,0.9314323915823741,0.8492471805603999,0.9015812114870364,0.0,0.0,0.65,0.95,2.57,1.45,1.41,7.1000000000000005
1307,30,2024-03-25 06:00:00,13-2024,0.86,0.88,0.85,0.75,0.9353302407940377,0.7280147750510294,0.7803743750726659,0.1967371871275328,0.0,0.72,1.03,2.33,1.2,1.4,6.640000000000001
1308,30,2024-04-01 06:00:00,14-2024,0.82,0.9,0.85,0.75,0.8173497195274806,0.95843984968401,1.1042901988140914,0.3434775742261528,0.0,0.4,0.79,2.03,1.11,1.3,5.72
1309,30,2024-04-08 06:00:00,15-2024,0.81,0.85,0.9,0.85,0.869750687561541,0.8013433301128805,0.8161841646320195,0.09344017094017093,0.0,0.72,1.02,2.52,1.4,1.47,7.1499999999999995
1310,30,2024-04-15 06:00:00,16-2024,0.83,0.75,0.85,0.85,0.7578852957297325,0.8259006427824008,0.8712940355772585,0.10968775020016014,0.0,0.73,1.1,2.2,1.3,1.42,6.7299999999999995
1311,30,2024-04-22 06:00:00,17-2024,0.88,0.75,0.9,0.8,0.816537960574057,0.8549632763657773,0.8637367747936286,-0.10849374074572621,0.0,0.69,1.08,2.23,1.42,1.48,6.949999999999999
1312,30,2024-04-29 06:00:00,18-2024,0.89,0.8,0.78,0.8,0.794791045541809,0.8369245467512544,0.8582722939193117,0.010159848279599025,0.0,0.7,1.01,2.43,1.39,1.46,7.01
1313,30,2024-05-06 06:00:00,19-2024,0.88,0.83,0.8,0.8,0.8765743967077144,0.8284109683171808,0.8360655737704918,-0.012654707272980112,0.0,0.72,1.07,2.61,1.43,1.49,7.31
1314,30,2024-05-13 06:00:00,20-2024,0.86,0.83,0.75,0.8,0.8276014678493057,0.7664718139740728,0.8086269038483898,0.03342918763479511,0.0,0.74,1.04,2.56,1.46,1.42,7.19
1315,30,2024-05-13 06:00:00,20-2024,0.86,0.83,0.75,0.8,0.8276014678493057,0.7664718139740728,0.8086269038483898,0.03921639108554996,0.0,0.74,1.04,2.56,1.46,1.42,7.19
1316,30,2024-05-20 06:00:00,21-2024,0.84,0.77,0.8,0.7,0.7683361079440088,0.8854605146427906,0.8727473549587257,-0.0004662625724372211,0.0,0.56,1.02,2.27,1.32,1.48,6.8100000000000005
1317,30,2024-05-20 06:00:00,21-2024,0.84,0.77,0.8,0.7,0.7683361079440088,0.8854605146427906,0.8727473549587257,-0.005828282155465264,0.0,0.56,1.02,2.27,1.32,1.48,6.8100000000000005
1318,30,2024-05-27 06:00:00,22-2024,0.83,0.75,0.75,0.8,0.7865963285035725,0.5993114883836743,0.5948726892221835,0.48714941854783544,0.0,0.56,0.89,2.08,1.02,1.49,6.0200000000000005
1319,30,2024-06-03 06:00:00,23-2024,0.82,0.7,0.78,0.75,0.6959247806605672,0.6291922674465401,0.6502150912684571,1.5676978095663834,2.5,0.65,0.94,2.44,1.39,1.45,9.309999999999999
1320,30,2024-06-10 06:00:00,24-2024,0.82,0.6,0.8,0.8,0.678281929740477,0.5379477373803783,0.547378211835833,0.5412276975361088,0.0,0.51,0.77,2.39,1.14,1.47,6.27
1321,30,2024-06-17 06:00:00,25-2024,0.8,0.6,0.65,0.8,0.5937661958897172,0.46851863894423,0.48418788512963606,0.5812582542922319,0.0,0.45,0.84,2.12,1.16,1.45,6.0200000000000005
1322,30,2024-06-24 06:00:00,26-2024,0.73,0.5,0.7,0.8,0.45251204217722996,0.46156228302077457,0.4859900011626555,0.5694258373205742,0.0,0.46,0.78,2.55,1.4,1.42,6.65
1323,30,2024-07-01 06:00:00,27-2024,0.69,0.45,0.65,0.7,0.4723641132795904,0.39515074860888816,0.38809440762702013,0.8064409826243258,0.22,0.42,0.67,2.26,1.17,1.47,6.21
1324,30,2024-07-08 06:00:00,28-2024,0.66,0.47,0.55,0.7,0.44814596723674377,0.4212572092025392,0.45640041855598185,0.9453318048656221,2.04,0.49,0.93,2.55,1.47,1.38,8.89
1325,30,2024-07-15 06:00:00,29-2024,0.64,0.46,0.5,0.7,0.4546176044209976,0.27633619092256717,0.2765957446808511,1.0160832282471626,2.5,0.3,0.62,1.58,0.53,1.5,7.05
1326,30,2024-07-22 06:00:00,30-2024,0.64,0.43,0.49,0.65,0.3815113719735877,0.33382245047688924,0.3342053249622137,0.9755470516611584,2.44,0.39,0.77,2.04,1.29,1.5,8.43
1327,30,2024-07-29 06:00:00,31-2024,0.64,0.36,0.5,0.6,0.34955148784313167,0.4816990015399254,0.5587722357865365,0.9427018310445276,2.01,0.7,0.99,1.18,0.94,1.29,7.06
1328,30,2024-08-05 06:00:00,32-2024,0.63,0.36,0.47,0.52,0.4985967642402941,0.6791231788790212,0.7090454598302522,0.5887626465524309,0.0,0.48,0.55,0.08,1.05,1.44,3.78
1329,30,2024-08-12 06:00:00,33-2024,0.62,0.55,0.38,0.53,0.6097442529252785,0.6620080460331594,0.6809673293803046,1.0143745945023053,2.5,0.54,0.23,2.0,1.34,1.46,8.21
1330,30,2024-08-19 06:00:00,34-2024,0.62,0.7,0.4,0.52,0.7077226997361847,0.9847702443890084,1.1174282060225555,0.8818749349703464,1.21,0.0,0.0,1.06,0.95,1.32,4.69
1331,30,2024-08-26 06:00:00,35-2024,0.61,,,0.4,,,,,,,,,,,
1332,30,2024-09-02 06:00:00,36-2024,0.54,,,,,,,,,,,,,,
1333,30,2024-09-09 06:00:00,37-2024,0.001,,,,,,,,,,,,,,
1334,30,2024-09-16 06:00:00,38-2024,0.001,,,,,,,,,,,,,,
1335,30,2024-09-23 06:00:00,39-2024,0.001,,,,,,,,,,,,,,
1336,31,2024-01-22 06:00:00,4-2024,0.48,0.9000000000000001,0.8,0.8,0.04751948298802509,0.6581448393841475,0.9713932712412089,0.0,0.0,0.59,0.88,2.42,0.07,1.02,4.39
1337,31,2024-01-29 06:00:00,5-2024,0.5,1.1,1.45,1.3,1.9782791986942858,1.1346013051334876,1.0880536019768106,0.0,0.0,0.63,0.84,2.6,0.27,1.44,5.15
1338,31,2024-02-05 06:00:00,6-2024,0.57,1.3,1.8000000000000003,1.3,1.3516193813376527,1.3998915020997118,1.4787112716213648,0.0,0.0,0.65,0.92,2.26,1.37,1.42,5.97
1339,31,2024-02-12 06:00:00,7-2024,0.81,1.5,1.8000000000000003,1.6999999999999997,0.9531074066416594,0.8949911013586315,0.8141988215168219,0.0,0.0,0.36,0.51,1.42,1.24,1.35,5.27
1340,31,2024-02-19 06:00:00,8-2024,1.29,1.0,1.8000000000000003,1.6,0.9613817965618926,1.2246172884776487,1.242491921687892,0.0,0.0,0.58,0.78,1.99,1.16,1.48,6.130000000000001
1341,31,2024-02-26 06:00:00,9-2024,1.6,1.45,1.6999999999999997,1.8000000000000003,1.0969213213356412,0.7198546171265147,1.0613951720205284,0.0,0.0,0.44,0.7,1.92,1.45,1.02,5.59
1342,31,2024-03-04 06:00:00,10-2024,1.93,1.4,1.5,1.8000000000000003,1.0030767559754445,1.1197135880656124,1.3155768865234747,0.0,0.0,0.55,0.99,2.47,1.14,1.28,6.390000000000001
1343,31,2024-03-11 06:00:00,11-2024,2.04,1.0,1.3,1.9,1.0371075491803396,1.0251867727529795,1.19706329595134,0.0,0.0,0.47,1.04,2.11,1.3,1.28,6.17
1344,31,2024-03-18 06:00:00,12-2024,2.04,1.3,1.3,1.5,1.0767109397923307,1.2920531277507967,1.539488690363049,0.0,0.0,0.73,0.92,2.14,1.05,1.26,5.9399999999999995
1345,31,2024-03-25 06:00:00,13-2024,1.93,1.2,1.2,1.3,1.2096687913372257,1.3577915004805594,1.4983843375784072,0.0808702270709121,0.0,0.64,0.85,1.97,1.21,1.36,5.97
1346,31,2024-04-01 06:00:00,14-2024,1.82,1.5,1.5,1.3,1.2669810129491956,1.5299393363914815,1.8456091997719064,0.8882494399958805,1.29,0.44,0.87,2.02,1.03,1.24,7.19
1347,31,2024-04-08 06:00:00,15-2024,1.82,1.4,1.4,1.4,1.4705088974149203,1.265601919906284,1.6292054742444402,-0.28583928831850663,0.0,0.63,0.94,2.2,1.35,1.17,6.33
1348,31,2024-04-15 06:00:00,16-2024,1.76,1.5,1.3,1.3,1.61335013669417,1.5020846100256064,1.7805550275613002,0.0,0.0,0.47,0.71,2.13,1.36,1.27,6.210000000000001
1349,31,2024-04-22 06:00:00,17-2024,1.75,1.5,1.45,1.2,1.715264321143577,2.0334181871621437,1.8285972248621936,0.0,0.0,0.36,0.83,2.05,1.41,1.33,6.34
1350,31,2024-04-29 06:00:00,18-2024,1.74,1.6,1.4,1.3,1.5094265469505523,1.4485625732831915,1.5842045238547804,0.04475373447717319,0.0,0.59,0.98,2.6,1.43,1.37,7.06
1351,31,2024-05-06 06:00:00,19-2024,1.72,1.6,1.3,1.3,1.604560893397888,1.4728432081189569,1.8896597605018057,-0.03751948901071266,0.0,0.41,0.61,2.15,1.27,1.17,5.88
1352,31,2024-05-13 06:00:00,20-2024,1.73,1.6999999999999997,1.3,1.3,1.8743243792173006,2.2520291404838173,1.96968256985364,0.0,0.0,0.36,0.55,2.21,1.43,1.28,6.12
1353,31,2024-05-20 06:00:00,21-2024,1.75,1.4,1.4,1.5,1.5289885981084974,1.7755996623195454,1.8452765633909902,0.0,0.0,0.58,0.77,1.79,1.24,1.44,5.949999999999999
1354,31,2024-05-27 06:00:00,22-2024,1.76,1.4,1.4,1.5,1.7015869949302165,1.5611385445550239,1.6108629538110626,0.20377592259358682,0.0,0.69,0.96,2.23,1.42,1.45,6.75
1355,31,2024-06-03 06:00:00,23-2024,1.82,1.6,1.6,1.6999999999999997,1.43020542628085,1.5682077042553177,1.9369416460748907,0.739717082505336,0.0,0.65,0.89,2.07,1.11,1.21,5.9799999999999995
1356,31,2024-06-10 06:00:00,24-2024,1.79,1.6,1.6999999999999997,1.5,1.749823430812228,1.9784293951602774,1.7473864284356586,0.6137310997498097,0.0,0.63,1.09,2.38,1.5,1.3,7.0
1357,31,2024-06-17 06:00:00,25-2024,1.72,1.6999999999999997,1.6,1.6999999999999997,1.663957450699212,1.250279140039269,1.3431857061395172,0.9693568244534069,2.36,0.59,0.94,2.07,1.14,1.4,8.499999999999998
1358,31,2024-06-24 06:00:00,26-2024,1.71,1.6,1.6999999999999997,1.6999999999999997,1.0082195780807044,1.3403389685072893,1.4077171640372552,0.9586230758844181,2.22,0.62,0.93,2.31,1.07,1.43,8.58
1359,31,2024-07-01 06:00:00,27-2024,1.71,1.35,1.75,1.6999999999999997,1.123971664295674,1.2042553546025079,1.2358867135525566,1.0881198092894493,2.5,0.55,0.79,2.4,1.36,1.46,9.05
1360,31,2024-07-08 06:00:00,28-2024,1.6,1.37,1.65,1.6999999999999997,1.1380794864041595,0.8901809844151346,0.9567097509979091,0.965097104256693,2.3,0.42,0.65,1.83,1.22,1.4,7.85
1361,31,2024-07-15 06:00:00,29-2024,1.57,1.15,1.45,1.8000000000000003,1.047156451056167,0.7364616798636778,0.9418361528226573,0.9184702320887991,1.69,0.39,0.73,2.15,1.33,1.17,7.52
1362,31,2024-07-22 06:00:00,30-2024,1.55,1.05,1.4,1.6999999999999997,0.9316724533317653,0.9824909507862253,1.0354970537920547,0.8496215868936717,0.78,0.46,0.83,2.59,1.35,1.42,7.469999999999999
1363,31,2024-07-29 06:00:00,31-2024,1.46,0.9400000000000001,1.2,1.5,0.9605724061150788,0.9331274802260764,1.043765443831971,0.9655033007056681,2.31,0.52,0.98,2.34,1.38,1.34,8.89
1364,31,2024-08-05 06:00:00,32-2024,1.32,0.9599999999999999,1.15,1.45,0.9838661545339017,1.1519094095782596,0.9922068047899639,0.9567222222222223,2.19,0.51,0.97,2.54,1.49,1.26,9.01
1365,31,2024-08-12 06:00:00,33-2024,1.27,1.02,0.97,1.3,0.8439046309735461,1.0419409177086716,1.2621649876449343,0.9133978389367872,1.62,0.73,0.79,2.0,1.0,1.24,7.4
1366,31,2024-08-19 06:00:00,34-2024,1.22,1.6,1.0,1.2,1.592552058833429,1.4251991306170346,1.5834917316099602,0.9014251417939562,1.47,0.51,0.47,2.6,1.49,1.35,7.91
1367,31,2024-08-26 06:00:00,35-2024,1.19,,,1.04,,,,,,,,,,,
1368,31,2024-09-02 06:00:00,36-2024,1.18,,,,,,,,,,,,,,
1369,31,2024-09-09 06:00:00,37-2024,0.001,,,,,,,,,,,,,,
1370,31,2024-09-16 06:00:00,38-2024,0.001,,,,,,,,,,,,,,
1371,31,2024-09-23 06:00:00,39-2024,0.001,,,,,,,,,,,,,,
1372,32,2023-06-12 06:00:00,24-2023,0.54,0.0,0.15,,0.029411764705882353,0.09926470588235294,0.10241268382352942,0.0,0.0,,0.77,,0.43,1.45,
1373,32,2023-06-19 06:00:00,25-2023,0.71,0.5,0.35,0.3,0.39827154820261434,0.4741327954793028,0.5387637867647059,0.0,0.0,0.15,0.52,2.42,1.11,1.32,5.94
1374,32,2023-06-26 06:00:00,26-2023,0.82,0.6,0.35,0.65,0.6680513767323122,0.7859427961556613,0.8713694852941176,0.0,0.0,0.49,0.0,1.44,1.15,1.35,4.64
1375,32,2023-07-03 06:00:00,27-2023,0.85,0.85,0.7,0.6,0.8029293194899723,0.9749856022378237,0.9281939338235294,0.43903948508478774,0.0,0.34,0.76,2.38,1.3,1.42,6.54
1376,32,2023-07-10 06:00:00,28-2023,0.9,0.9,0.85,0.6,0.8535969803255169,0.9092663486076157,1.2265854779411764,0.20514789906521047,0.0,0.0,0.63,1.67,1.04,1.11,4.93
1377,32,2023-07-17 06:00:00,29-2023,0.93,0.85,0.9,0.85,0.7753939686412494,0.9363247923215088,1.5037913602941178,-0.3334250133700053,0.0,0.17,0.37,0.61,0.77,0.93,2.97
1378,32,2023-07-24 06:00:00,30-2023,0.93,0.85,0.85,0.85,0.5508393261150614,0.6311700611735078,1.0482306985294119,-0.11400951357986802,0.0,0.58,0.86,2.01,0.79,0.9,5.21
1379,32,2023-07-31 06:00:00,31-2023,0.93,0.85,0.8,0.85,0.5255820899809317,0.4766907327734032,0.651953125,0.05022380432100941,0.0,0.58,0.92,2.01,1.21,1.1,5.77
1380,32,2023-08-07 06:00:00,32-2023,0.93,0.75,0.8,0.8,0.6412653688524591,0.7730810280054646,0.8964384191176471,-0.07917873529336375,0.0,0.66,0.99,2.11,1.07,1.29,6.18
1381,32,2023-08-14 06:00:00,33-2023,0.92,0.85,0.8,0.8,0.7476115597761603,0.904088397868845,1.0997012867647058,0.0,0.0,0.47,0.7,1.85,1.02,1.23,5.4
1382,32,2023-08-21 06:00:00,34-2023,0.89,0.8,0.8,0.8,0.6274834836900525,0.591001885801096,0.7794347426470588,0.07918398632115799,0.0,0.73,1.1,2.56,1.21,1.14,6.67
1383,32,2023-08-28 06:00:00,35-2023,0.87,0.85,0.8,0.75,0.7953415741296519,0.6256687049819928,0.7235753676470589,0.1455065100031756,0.0,0.72,1.02,2.23,1.35,1.3,6.5200000000000005
