,invernaderoVirtualId,semana,semanaN,budget,pronosticoOneWeek,pronosticoThreeWeek,pronosticoFiveWeek,kgSemanal,kgDiario,kgReal,packout,calif_packout,calif_5Wvsreal,calif_3Wvsreal,calif_1Wvsreal,calif_SemanalvsReal,calif_DiariovsReal,calificacionFinal,invernaderoVirtual,cicloId,ciclo,productoId,producto
0,11,2022-09-19 06:00:00,38-2022,0.14,,,,,0.08037508372404555,0.09085254999521578,0.0,0.0,,,,,1.33,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
1,11,2022-09-26 06:00:00,39-2022,0.36,,,,0.5047363888623099,0.5930652569132141,0.6477849009664147,0.0,0.0,,,,1.17,1.37,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
2,11,2022-10-03 06:00:00,40-2022,0.61,,,,0.7688356147833709,0.6870445919340762,0.7685867381111855,0.0,0.0,,,,1.5,1.34,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
3,11,2022-10-10 06:00:00,41-2022,0.73,,,,0.7662546587150961,0.6996238188268269,0.7515070328198259,0.0,0.0,,,,1.47,1.4,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
4,11,2022-10-17 06:00:00,42-2022,0.79,,,,0.7222722054561255,0.9114387354565394,1.0612860013395848,0.0,0.0,,,,1.02,1.29,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
5,11,2022-10-24 06:00:00,43-2022,0.84,,,,0.7055082629987743,0.8734864208556253,0.9100564539278538,0.2976553464409631,0.0,,,,1.16,1.44,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
6,11,2022-10-31 06:00:00,44-2022,0.84,,,,0.7854145756225378,0.8878599550515646,0.7998277676777342,-0.016808230649599232,0.0,,,,1.47,1.33,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
7,11,2022-11-07 06:00:00,45-2022,0.82,0.75,,,0.6092636402115622,0.6769596002350692,0.847622237106497,-0.06852175876277022,0.0,,,2.28,1.08,1.2,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
8,11,2022-11-14 06:00:00,46-2022,0.79,0.7,,,0.6668939709728536,0.6502216216985323,0.6707492106018563,-0.07146932952924392,0.0,,,2.52,1.49,1.45,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
9,11,2022-11-21 06:00:00,47-2022,0.79,0.75,0.75,,0.6185872580326192,0.5684315344083527,0.6058750358817339,0.1385028427037271,0.0,,0.91,2.12,1.47,1.41,6.49,A1a,4,Ciclo 2022 - 2023,1,GRAPE
10,11,2022-11-28 06:00:00,48-2022,0.68,0.65,0.65,,0.6068865134040738,0.5731705959927365,0.6675916180269831,-0.10455783287946108,0.0,,1.09,2.55,1.36,1.29,7.03,A1a,4,Ciclo 2022 - 2023,1,GRAPE
11,11,2022-12-05 06:00:00,49-2022,0.57,0.6,0.7,0.65,0.6794825628773364,0.6285213706615362,0.601330016266386,-0.17336303604105338,0.0,0.69,0.97,2.62,1.31,1.43,7.039999999999999,A1a,4,Ciclo 2022 - 2023,1,GRAPE
12,11,2022-12-12 06:00:00,50-2022,0.54,0.65,0.7,0.65,0.5782019387176789,0.5611959993436294,0.5559755047363889,0.15007314344720765,0.0,0.64,0.89,2.25,1.44,1.49,6.800000000000001,A1a,4,Ciclo 2022 - 2023,1,GRAPE
13,11,2022-12-19 06:00:00,51-2022,0.54,0.6,0.65,0.65,0.5029935205697125,0.4694606191983984,0.4911013300162664,0.046371164150024353,0.0,0.57,0.85,2.15,1.46,1.43,6.569999999999999,A1a,4,Ciclo 2022 - 2023,1,GRAPE
14,11,2022-12-26 06:00:00,52-2022,0.57,0.55,0.65,0.6,0.4686720259187273,0.5523634591185,0.5690364558415463,-0.0012611400706238438,0.0,0.71,0.98,2.53,1.24,1.46,6.96,A1a,4,Ciclo 2022 - 2023,1,GRAPE
15,11,2023-01-02 06:00:00,1-2023,0.59,0.55,0.6,0.55,0.5365105063915581,0.620340273015239,0.6131470672662903,-0.018102372034956304,0.0,0.66,1.1,2.32,1.31,1.48,6.93,A1a,4,Ciclo 2022 - 2023,1,GRAPE
16,11,2023-01-09 06:00:00,2-2023,0.57,0.55,0.6,0.55,0.5841085289689755,0.6174861591957742,0.638216438618314,-0.1552473763118441,0.0,0.63,1.05,2.2,1.37,1.45,6.73,A1a,4,Ciclo 2022 - 2023,1,GRAPE
17,11,2023-01-16 06:00:00,3-2023,0.63,0.6,0.5,0.65,0.6616278869248869,0.6446630693114284,0.623959429719644,-0.09070694678730257,0.0,0.72,0.85,2.52,1.41,1.45,6.97,A1a,4,Ciclo 2022 - 2023,1,GRAPE
18,11,2023-01-23 06:00:00,4-2023,0.71,0.65,0.6,0.65,0.6110592891704892,0.5601376817396152,0.588029853602526,0.0,0.0,0.68,1.1,2.37,1.44,1.43,6.959999999999999,A1a,4,Ciclo 2022 - 2023,1,GRAPE
19,11,2023-01-30 06:00:00,5-2023,0.79,0.65,0.6,0.6,0.6153800793514808,0.5299106238859973,0.5567888240359774,0.0,0.0,0.7,1.04,2.25,1.34,1.43,6.59,A1a,4,Ciclo 2022 - 2023,1,GRAPE
20,11,2023-02-06 06:00:00,6-2023,0.82,0.6,0.7,0.6,0.5543634837943769,0.5890112015315255,0.5737250023921155,0.0,0.0,0.72,0.92,2.51,1.45,1.46,6.859999999999999,A1a,4,Ciclo 2022 - 2023,1,GRAPE
21,11,2023-02-13 06:00:00,7-2023,0.82,0.6,0.7,0.7,0.6312377776930367,0.5435658641245593,0.6061142474404363,0.0,0.0,0.65,0.97,2.6,1.44,1.35,6.91,A1a,4,Ciclo 2022 - 2023,1,GRAPE
22,11,2023-02-20 06:00:00,8-2023,0.88,0.6,0.65,0.65,0.61347595894781,0.648531728030542,0.6472107932255287,0.0,0.0,0.75,1.12,2.42,1.42,1.5,7.01,A1a,4,Ciclo 2022 - 2023,1,GRAPE
23,11,2023-02-27 06:00:00,9-2023,0.9,0.65,0.65,0.7,0.6472107932255287,0.6297186096248387,0.6723280068892928,0.0,0.0,0.72,1.09,2.53,1.44,1.4,7.02,A1a,4,Ciclo 2022 - 2023,1,GRAPE
24,11,2023-03-06 06:00:00,10-2023,0.91,0.65,0.65,0.7,0.6918414846618053,0.6563624341663281,0.7392115587025165,0.052812115720665326,0.0,0.71,0.97,2.26,1.4,1.33,6.57,A1a,4,Ciclo 2022 - 2023,1,GRAPE
25,11,2023-03-13 06:00:00,11-2023,0.9,0.7,0.6,0.7,0.700078940976157,0.6641774568235335,0.7145249258444168,0.005356545028456645,0.0,0.73,0.91,2.57,1.47,1.39,6.9399999999999995,A1a,4,Ciclo 2022 - 2023,1,GRAPE
26,11,2023-03-20 06:00:00,12-2023,0.9,0.7,0.7,0.7,0.688061039702031,0.7233462212252121,0.8818294900009569,0.024305555555555552,0.0,0.56,0.83,1.94,1.17,1.23,5.9,A1a,4,Ciclo 2022 - 2023,1,GRAPE
27,11,2023-03-27 06:00:00,13-2023,0.9,0.7,0.75,0.65,0.7401446558761029,0.881124590328694,0.9748827863362358,0.23585414928595963,0.0,0.38,0.79,1.59,1.14,1.36,5.57,A1a,4,Ciclo 2022 - 2023,1,GRAPE
28,11,2023-04-03 06:00:00,14-2023,0.88,0.75,0.65,0.75,0.786484096054169,0.786484096054169,0.8821643861831404,-0.2538098595368512,0.0,0.62,0.72,2.16,1.34,1.34,6.31,A1a,4,Ciclo 2022 - 2023,1,GRAPE
29,11,2023-04-10 06:00:00,15-2023,0.83,0.8000000000000002,0.75,0.65,0.7963732661480956,0.8506714433854656,0.8355659745478902,0.10787288863441168,0.0,0.54,1.0,2.51,1.43,1.47,7.1499999999999995,A1a,4,Ciclo 2022 - 2023,1,GRAPE
30,11,2023-04-17 06:00:00,16-2023,0.77,0.8000000000000002,0.7,0.75,0.767855114455037,0.9493481415080456,0.7984403406372595,0.02552579543411828,0.0,0.7,0.97,2.62,1.44,1.22,6.97,A1a,4,Ciclo 2022 - 2023,1,GRAPE
31,11,2023-04-24 06:00:00,17-2023,0.72,0.8000000000000002,0.75,0.65,0.7604193720354853,0.7777016304908373,0.7441871591235288,-0.24300867888138863,0.0,0.64,1.12,2.44,1.47,1.43,7.18,A1a,4,Ciclo 2022 - 2023,1,GRAPE
32,11,2023-05-01 06:00:00,18-2023,0.68,0.7,0.75,0.65,0.6961526278049849,0.6091335493293617,0.7380633432207444,0.0,0.0,0.65,1.11,2.48,1.41,1.24,6.930000000000001,A1a,4,Ciclo 2022 - 2023,1,GRAPE
33,11,2023-05-08 06:00:00,19-2023,0.65,0.7,0.75,0.7,0.6389411253899753,0.5698664091315996,0.9340732944215865,0.12855972136857202,0.0,0.5,0.85,1.75,1.03,0.92,4.97,A1a,4,Ciclo 2022 - 2023,1,GRAPE
34,11,2023-05-15 06:00:00,20-2023,0.62,0.75,0.7,0.7,0.6659434369234576,0.7009930914983764,0.7632762415079897,-0.1573273160335966,0.0,0.68,1.02,2.58,1.31,1.38,6.87,A1a,4,Ciclo 2022 - 2023,1,GRAPE
35,11,2023-05-22 06:00:00,21-2023,0.62,,0.65,0.8500000000000001,0.6707793056730714,0.6884313926644681,0.637450961630466,0.0,0.0,0.56,1.1,,1.42,1.38,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
36,11,2023-05-29 06:00:00,22-2023,0.49,0.75,0.72,0.65,0.6440656903420874,0.6440656903420874,0.6233853219787581,0.0,0.0,0.72,0.97,2.18,1.45,1.45,6.6000000000000005,A1a,4,Ciclo 2022 - 2023,1,GRAPE
37,11,2023-06-05 06:00:00,23-2023,0.45,0.65,0.75,0.7,0.6094549237222495,0.6268679215428852,0.6326667304564156,0.04181790683605566,0.0,0.68,0.95,2.56,1.44,1.49,6.890000000000001,A1a,4,Ciclo 2022 - 2023,1,GRAPE
38,11,2023-06-12 06:00:00,24-2023,0.4,0.65,0.7,0.65,0.638882888288411,0.638882888288411,0.6242943259018275,-0.04237872633918308,0.0,0.72,1.0,2.52,1.46,1.46,6.7700000000000005,A1a,4,Ciclo 2022 - 2023,1,GRAPE
39,11,2023-06-19 06:00:00,25-2023,0.4,0.65,0.7,0.75,0.5821724377581496,0.6335405940309276,0.6342933690555927,0.5279831045406548,0.0,0.63,1.02,2.56,1.38,1.5,6.77,A1a,4,Ciclo 2022 - 2023,1,GRAPE
40,11,2023-06-26 06:00:00,26-2023,0.57,0.65,0.7,0.75,0.6013073650310332,0.48104589202482656,0.5979810544445507,-0.5600448035842868,0.0,0.6,0.96,2.41,1.49,1.21,6.78,A1a,4,Ciclo 2022 - 2023,1,GRAPE
41,11,2023-07-03 06:00:00,27-2023,0.28,0.7,0.7,0.75,0.6312022241359146,0.6478128089815967,0.6899818199215386,0.0,0.0,0.69,1.11,2.59,1.37,1.41,6.48,A1a,4,Ciclo 2022 - 2023,1,GRAPE
42,11,2023-07-10 06:00:00,28-2023,0.0,0.7,0.7,0.75,0.5455055116773064,0.5785664517789615,0.45335374605300927,0.0,0.0,0.45,0.73,1.7,1.2,1.09,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
43,11,2023-07-17 06:00:00,29-2023,0.0,0.6,0.75,0.8000000000000002,0.5381537273291118,0.6033844821568829,0.6892641852454311,0.0,0.0,0.65,1.03,2.23,1.17,1.31,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
44,11,2023-07-24 06:00:00,30-2023,0.0,0.5,0.5,0.0,0.4098859331859128,0.4262813705133494,0.35565974547890156,0.0,0.0,,0.8,1.87,1.27,1.2,,A1a,4,Ciclo 2022 - 2023,1,GRAPE
45,14,2022-06-06 06:00:00,23-2022,0.0,,,,0.15012472252099687,0.17392498340847198,0.16992013181682952,0.0,0.0,,,,1.33,1.46,,A3,4,Ciclo 2022 - 2023,1,GRAPE
46,14,2022-06-13 06:00:00,24-2022,0.54,,,,0.47095380215307525,0.5802150842525887,0.39343662036295396,0.0,0.0,,,,1.2,0.79,,A3,4,Ciclo 2022 - 2023,1,GRAPE
47,14,2022-06-20 06:00:00,25-2022,0.71,,,,0.5295578720332443,0.49046299557441414,0.5051147676041834,0.0,0.0,,,,1.43,1.46,,A3,4,Ciclo 2022 - 2023,1,GRAPE
48,14,2022-06-27 06:00:00,26-2022,0.82,,,,0.5755796730296289,0.5720913113749038,0.535482985101952,0.0,0.0,,,,1.39,1.4,,A3,4,Ciclo 2022 - 2023,1,GRAPE
49,14,2022-07-04 06:00:00,27-2022,0.85,,,,0.659529139276814,0.7722983703448703,0.8412934526397693,0.0,0.0,,,,1.18,1.38,,A3,4,Ciclo 2022 - 2023,1,GRAPE
50,14,2022-07-11 06:00:00,28-2022,0.9,,,,0.9307620530920262,0.956015287090647,0.9802732453028812,0.0,0.0,,,,1.42,1.46,,A3,4,Ciclo 2022 - 2023,1,GRAPE
51,14,2022-07-18 06:00:00,29-2022,0.93,,,,0.9343111638551672,1.066169594237953,1.0468682060553356,0.0,0.0,,,,1.34,1.47,,A3,4,Ciclo 2022 - 2023,1,GRAPE
52,14,2022-07-25 06:00:00,30-2022,0.93,,,,1.1998489467682931,1.1248583875952747,1.146897956381445,0.0,0.0,,,,1.43,1.47,,A3,4,Ciclo 2022 - 2023,1,GRAPE
53,14,2022-08-01 06:00:00,31-2022,0.93,,,,0.8825243558639423,0.9055467303647406,0.914639448932421,0.0,0.0,,,,1.45,1.49,,A3,4,Ciclo 2022 - 2023,1,GRAPE
54,14,2022-08-08 06:00:00,32-2022,0.93,,,,0.850480401128026,0.9437348310762744,0.9595395564912923,0.0,0.0,,,,1.33,1.48,,A3,4,Ciclo 2022 - 2023,1,GRAPE
55,14,2022-08-15 06:00:00,33-2022,0.92,,,,0.7808516451386368,0.6973186784493873,0.7625466279149599,0.0,0.0,,,,1.46,1.37,,A3,4,Ciclo 2022 - 2023,1,GRAPE
56,14,2022-08-22 06:00:00,34-2022,0.89,,,,0.7489934137611861,0.7311602372430626,0.7894363457445591,0.0,0.0,,,,1.42,1.39,,A3,4,Ciclo 2022 - 2023,1,GRAPE
57,14,2022-08-29 06:00:00,35-2022,0.87,,,,0.7018003615147931,0.6875506079814978,0.7917248323683548,0.0,0.0,,,,1.33,1.3,,A3,4,Ciclo 2022 - 2023,1,GRAPE
58,14,2022-09-05 06:00:00,36-2022,0.83,,,,0.7369021596234238,0.7226625043650001,0.7933725427374877,0.0,0.0,,,,1.39,1.37,,A3,4,Ciclo 2022 - 2023,1,GRAPE
59,14,2022-09-12 06:00:00,37-2022,0.76,,,,0.5963848271147403,0.5602402921380893,0.6583976016660182,0.0,0.0,,,,1.36,1.28,,A3,4,Ciclo 2022 - 2023,1,GRAPE
60,14,2022-09-19 06:00:00,38-2022,0.76,,,,0.707954410393568,0.5961721350682678,0.6305696043206628,0.0,0.0,,,,1.32,1.42,,A3,4,Ciclo 2022 - 2023,1,GRAPE
61,14,2022-09-26 06:00:00,39-2022,0.74,,,,0.549613082682321,0.49390905403208574,0.5144289081630318,0.0,0.0,,,,1.4,1.44,,A3,4,Ciclo 2022 - 2023,1,GRAPE
62,14,2022-10-03 06:00:00,40-2022,0.74,,,,0.5211291399625503,0.5285738419620153,0.545598095979129,0.0,0.0,,,,1.43,1.45,,A3,4,Ciclo 2022 - 2023,1,GRAPE
63,14,2022-10-10 06:00:00,41-2022,0.74,,,,0.5347534456820798,0.6544185524081396,0.7233448520493397,0.0,0.0,,,,1.11,1.36,,A3,4,Ciclo 2022 - 2023,1,GRAPE
64,14,2022-10-17 06:00:00,42-2022,0.74,,,,0.6753219573074748,0.5852790296664783,0.6051216330640548,0.0,0.0,,,,1.33,1.45,,A3,4,Ciclo 2022 - 2023,1,GRAPE
65,14,2022-10-24 06:00:00,43-2022,0.66,,,,0.605488595849418,0.6421848743857463,0.6907796873927272,0.2037435812489647,0.0,,,,1.31,1.39,,A3,4,Ciclo 2022 - 2023,1,GRAPE
66,14,2022-10-31 06:00:00,44-2022,0.65,,,,0.6430130068815281,0.5511540058984525,0.5272673181225256,0.06610243055555555,0.0,,,,1.17,1.43,,A3,4,Ciclo 2022 - 2023,1,GRAPE
67,14,2022-11-07 06:00:00,45-2022,0.62,0.65,,,0.5958842978781966,0.5778271979424937,0.5899260818820514,-0.001668089068197688,0.0,,,2.38,1.48,1.47,,A3,4,Ciclo 2022 - 2023,1,GRAPE
68,14,2022-11-14 06:00:00,46-2022,0.62,0.65,,,0.5780047342383847,0.570779675060405,0.5463761814312196,0.057382198952879576,0.0,,,2.21,1.41,1.43,,A3,4,Ciclo 2022 - 2023,1,GRAPE
69,14,2022-11-21 06:00:00,47-2022,0.57,0.6,0.7,,0.564001219541904,0.564001219541904,0.6680321303521981,-0.03853927580418622,0.0,,1.07,2.33,1.27,1.27,6.559999999999999,A3,4,Ciclo 2022 - 2023,1,GRAPE
70,14,2022-11-28 06:00:00,48-2022,0.54,0.6,0.7,,0.6073019366838165,0.5897498575889084,0.6862484838776117,0.05042184946810285,0.0,,1.1,2.25,1.33,1.29,6.5200000000000005,A3,4,Ciclo 2022 - 2023,1,GRAPE
71,14,2022-12-05 06:00:00,49-2022,0.52,0.7,0.7,0.75,0.6785925677288757,0.6507528726425629,0.6796347575348423,-0.07727793117381641,0.0,0.68,1.09,2.55,1.5,1.44,7.1,A3,4,Ciclo 2022 - 2023,1,GRAPE
72,14,2022-12-12 06:00:00,50-2022,0.52,0.73,0.7,0.7,0.6404934887762911,0.6760764603749739,0.6265418678627823,-0.18836291913214992,0.0,0.67,1.01,2.25,1.47,1.38,6.71,A3,4,Ciclo 2022 - 2023,1,GRAPE
73,14,2022-12-19 06:00:00,51-2022,0.51,0.7,0.7,0.7,0.6072526655454561,0.4965183559459906,0.5541799208183629,-0.0408820614469772,0.0,0.59,0.89,2.08,1.36,1.34,6.36,A3,4,Ciclo 2022 - 2023,1,GRAPE
74,14,2022-12-26 06:00:00,52-2022,0.51,0.63,0.7,0.7,0.539785637160743,0.5937642008768174,0.607112616426757,0.03562139545403144,0.0,0.65,0.98,2.53,1.33,1.47,6.919999999999999,A3,4,Ciclo 2022 - 2023,1,GRAPE
75,14,2023-01-02 06:00:00,1-2023,0.51,0.6,0.7,0.7,0.5744412692388002,0.5744412692388002,0.6432935899489668,0.25741728922091783,0.0,0.69,1.03,2.44,1.34,1.34,6.699999999999999,A3,4,Ciclo 2022 - 2023,1,GRAPE
76,14,2023-01-09 06:00:00,2-2023,0.51,0.6,0.65,0.7,0.6268172507854631,0.6805444437099315,0.7570542600178501,-0.1772014147093498,0.0,0.69,0.94,1.94,1.24,1.35,5.859999999999999,A3,4,Ciclo 2022 - 2023,1,GRAPE
77,14,2023-01-16 06:00:00,3-2023,0.52,0.68,0.6,0.65,0.693729232629139,0.7044019900542027,0.7451541295741126,-0.10024262154110745,0.0,0.64,0.85,2.37,1.4,1.42,6.470000000000001,A3,4,Ciclo 2022 - 2023,1,GRAPE
78,14,2023-01-23 06:00:00,4-2023,0.55,0.73,0.6,0.65,0.7365313238316928,0.7257528166536681,0.7368240382634963,0.0,0.0,0.65,0.87,2.6,1.5,1.48,6.950000000000001,A3,4,Ciclo 2022 - 2023,1,GRAPE
79,14,2023-01-30 06:00:00,5-2023,0.55,0.75,0.7,0.65,0.7286489524554595,0.7002138713840269,0.7059523537084925,0.0,0.0,0.69,1.12,2.47,1.45,1.49,7.070000000000001,A3,4,Ciclo 2022 - 2023,1,GRAPE
80,14,2023-02-06 06:00:00,6-2023,0.57,0.73,0.75,0.6,0.6596019466468239,0.6489056988633619,0.7009634528686179,0.0,0.0,0.62,1.05,2.52,1.41,1.39,6.95,A3,4,Ciclo 2022 - 2023,1,GRAPE
81,14,2023-02-13 06:00:00,7-2023,0.57,0.73,0.75,0.7,0.6633157993897408,0.6812432534273014,0.8044488179966588,0.0,0.0,0.64,1.04,2.36,1.24,1.27,6.35,A3,4,Ciclo 2022 - 2023,1,GRAPE
82,14,2023-02-20 06:00:00,8-2023,0.59,0.74,0.75,0.75,0.7006142005777064,0.7868436406488089,0.7982470192461725,0.0,0.0,0.7,1.05,2.42,1.32,1.48,6.76,A3,4,Ciclo 2022 - 2023,1,GRAPE
83,14,2023-02-27 06:00:00,9-2023,0.54,0.75,0.73,0.75,0.7953548199010777,0.8568140559843429,0.7908552074513124,0.0,0.0,0.71,1.03,2.48,1.49,1.37,6.7700000000000005,A3,4,Ciclo 2022 - 2023,1,GRAPE
84,14,2023-03-06 06:00:00,10-2023,0.51,0.78,0.74,0.75,0.7937415403252224,0.9063085224077084,0.8084765544545393,0.06770833333333333,0.0,0.69,1.02,2.53,1.47,1.32,6.65,A3,4,Ciclo 2022 - 2023,1,GRAPE
85,14,2023-03-13 06:00:00,11-2023,0.48,0.78,0.75,0.73,0.834029808151083,0.8411279341779008,0.8036936174108062,-0.02440274495287451,0.0,0.67,1.04,2.55,1.44,1.43,6.699999999999999,A3,4,Ciclo 2022 - 2023,1,GRAPE
86,14,2023-03-20 06:00:00,12-2023,0.48,0.7999999999999999,0.78,0.74,0.8036936174108062,0.7967049772594079,0.7383344394352015,0.007655828658215293,0.0,0.75,1.06,2.42,1.37,1.38,6.58,A3,4,Ciclo 2022 - 2023,1,GRAPE
87,14,2023-03-27 06:00:00,13-2023,0.39,0.78,0.7999999999999999,0.7999999999999999,0.757972826298387,0.8492740985570563,0.7589079341831247,0.1893432241722453,0.0,0.71,1.07,2.55,1.5,1.32,6.48,A3,4,Ciclo 2022 - 2023,1,GRAPE
88,14,2023-04-03 06:00:00,14-2023,0.0,0.7999999999999999,0.7999999999999999,0.85,0.7772156813436645,0.87739014693907,0.8588232601780442,-0.0785013856320614,0.0,0.74,1.04,2.43,1.36,1.47,,A3,4,Ciclo 2022 - 2023,1,GRAPE
89,14,2023-04-10 06:00:00,15-2023,0.0,0.85,0.7999999999999999,0.7999999999999999,0.8878490960091113,0.9151675297324687,0.8944549969105431,-0.13086861967506716,0.0,0.66,0.99,2.49,1.49,1.47,,A3,4,Ciclo 2022 - 2023,1,GRAPE
90,14,2023-04-17 06:00:00,16-2023,0.0,,0.0,0.0,0.32981378942129175,0.29683241047916253,0.22658306062201067,0.0,0.0,,,,0.82,1.03,,A3,4,Ciclo 2022 - 2023,1,GRAPE
91,15,2022-08-08 06:00:00,32-2022,0.25,,,,0.19634474002775398,0.2562815554046473,0.2706604859901385,0.0,0.0,,,,1.09,1.42,,I2,4,Ciclo 2022 - 2023,1,GRAPE
92,15,2022-08-15 06:00:00,33-2022,0.45,,,,0.6382561202420363,0.5485013533329999,0.5122383300363164,0.0,0.0,,,,1.13,1.39,,I2,4,Ciclo 2022 - 2023,1,GRAPE
93,15,2022-08-22 06:00:00,34-2022,0.65,,,,0.4233374628399309,0.4132579994389802,0.6492958162331336,0.0,0.0,,,,0.98,0.95,,I2,4,Ciclo 2022 - 2023,1,GRAPE
94,15,2022-08-29 06:00:00,35-2022,0.79,,,,0.6247167947984408,0.7476119019719045,0.9267471729309988,0.0,0.0,,,,1.01,1.21,,I2,4,Ciclo 2022 - 2023,1,GRAPE
95,15,2022-09-05 06:00:00,36-2022,0.82,,,,0.811494420988128,0.7704060958748051,0.9224364463078332,0.0,0.0,,,,1.32,1.25,,I2,4,Ciclo 2022 - 2023,1,GRAPE
96,15,2022-09-12 06:00:00,37-2022,0.82,,,,0.7565982822742147,0.5930094644851952,0.918657179131359,0.0,0.0,,,,1.24,0.97,,I2,4,Ciclo 2022 - 2023,1,GRAPE
97,15,2022-09-19 06:00:00,38-2022,0.82,,,,0.8099767539216224,0.8407353648300383,0.9500132864861673,0.0,0.0,,,,1.28,1.33,,I2,4,Ciclo 2022 - 2023,1,GRAPE
98,15,2022-09-26 06:00:00,39-2022,0.82,,,,0.8248433136411263,0.793911689379584,0.8120109834952316,0.0,0.0,,,,1.48,1.47,,I2,4,Ciclo 2022 - 2023,1,GRAPE
99,15,2022-10-03 06:00:00,40-2022,0.76,,,,0.7997077867756069,0.8407184425076893,0.9008828131920045,0.0,0.0,,,,1.33,1.4,,I2,4,Ciclo 2022 - 2023,1,GRAPE
100,15,2022-10-10 06:00:00,41-2022,0.76,,,,0.7526002277738579,0.783111047818744,0.8388201600283445,0.0,0.0,,,,1.35,1.4,,I2,4,Ciclo 2022 - 2023,1,GRAPE
101,15,2022-10-17 06:00:00,42-2022,0.76,,,,0.8044038922340279,0.4174754377417107,0.8909622368537601,0.0,0.0,,,,1.35,0.7,,I2,4,Ciclo 2022 - 2023,1,GRAPE
102,15,2022-10-24 06:00:00,43-2022,0.74,,,,0.8466895541431427,0.7548798434529224,0.7681951046679855,0.0,0.0,,,,1.35,1.47,,I2,4,Ciclo 2022 - 2023,1,GRAPE
103,15,2022-10-31 06:00:00,44-2022,0.74,,,,0.7289742372551052,0.7289742372551052,0.6947651244500871,0.0,0.0,,,,1.43,1.43,,I2,4,Ciclo 2022 - 2023,1,GRAPE
104,15,2022-11-07 06:00:00,45-2022,0.71,0.75,,,0.7085248830484188,0.5544977345596321,0.5812690070566005,0.0,0.0,,,2.03,1.17,1.43,,I2,4,Ciclo 2022 - 2023,1,GRAPE
105,15,2022-11-14 06:00:00,46-2022,0.71,0.65,,,0.6547204584938829,0.6138004298380153,0.6409105671853317,0.036301653844382,0.0,,,2.59,1.47,1.44,,I2,4,Ciclo 2022 - 2023,1,GRAPE
106,15,2022-11-21 06:00:00,47-2022,0.65,0.6,0.7,,0.6023211765520002,0.6635741775572883,0.6608698219610853,0.08443908323281062,0.0,,1.06,2.36,1.37,1.49,7.0200000000000005,I2,4,Ciclo 2022 - 2023,1,GRAPE
107,15,2022-11-28 06:00:00,48-2022,0.65,0.6,0.6,,0.6272799902263823,0.6576322478179815,0.6857893649059612,0.3457183450294915,0.0,,0.96,2.25,1.37,1.44,6.73,I2,4,Ciclo 2022 - 2023,1,GRAPE
108,15,2022-12-05 06:00:00,49-2022,0.62,0.6,0.6,0.7,0.6556695451745073,0.6249350352444523,0.6793232749712126,-0.465403337969402,0.0,0.73,0.98,2.28,1.45,1.38,6.77,I2,4,Ciclo 2022 - 2023,1,GRAPE
109,15,2022-12-12 06:00:00,50-2022,0.57,0.55,0.55,0.6,0.6000010961572088,0.5491535456354114,0.5843396616374856,0.29099085442878075,0.0,0.73,1.05,2.46,1.46,1.41,7.11,I2,4,Ciclo 2022 - 2023,1,GRAPE
110,15,2022-12-19 06:00:00,51-2022,0.53,0.6,0.5,0.5,0.550885865445007,0.5008053322227337,0.5704331394490537,-0.021739130434782608,0.0,0.64,0.97,2.5,1.45,1.32,6.930000000000001,I2,4,Ciclo 2022 - 2023,1,GRAPE
111,15,2022-12-26 06:00:00,52-2022,0.54,0.55,0.5,0.5,0.5488772335496492,0.518938475356032,0.5831586406448375,0.014632170523011493,0.0,0.63,0.94,2.47,1.41,1.33,6.84,I2,4,Ciclo 2022 - 2023,1,GRAPE
112,15,2023-01-02 06:00:00,1-2023,0.57,0.5,0.5,0.5,0.5475200620598507,0.6072495233754709,0.6829549145236057,0.0919545199083481,0.0,0.48,0.71,1.66,1.2,1.33,5.5,I2,4,Ciclo 2022 - 2023,1,GRAPE
113,15,2023-01-09 06:00:00,2-2023,0.59,0.55,0.5,0.5,0.6009437653675619,0.6362933986244773,0.7610499276624642,-0.12752172563625078,0.0,0.36,0.54,1.62,1.18,1.25,5.12,I2,4,Ciclo 2022 - 2023,1,GRAPE
114,15,2023-01-16 06:00:00,3-2023,0.62,0.6,0.5,0.5,0.6132634820001363,0.5831029828853754,0.644866987510703,0.10530653358362713,0.0,0.53,0.8,2.43,1.43,1.36,6.74,I2,4,Ciclo 2022 - 2023,1,GRAPE
115,15,2023-01-23 06:00:00,4-2023,0.66,0.6,0.6,0.5,0.6021167016906658,0.5358838645046926,0.6489119844105229,0.02939302939302939,0.0,0.53,1.03,2.41,1.39,1.24,6.81,I2,4,Ciclo 2022 - 2023,1,GRAPE
